"","ID","REGION","SUBREGION","COUNTRY","LOCATION","LAT","LON","REEF_SYSTEM","REEF_TYPE","REEF_NAME","WATER_DEPTH","ISLAND_NAME","PROTECTED","TOURISM","COUNTRY_CODE"
"2999",12196,"Asia","Southeast Asia","Malaysia","Sarawak",2.11667,109.91667,"","Fringing","Talang-talang Besar ( Pulau Talang-talang Besar )",NA,"",0,0,"MYS"
"3000",12197,"Asia","Southeast Asia","Malaysia","Sarawak",2.11667,109.91667,"","Fringing","Talang-talang Kechil ( Pulau Talang-talang Kechil",NA,"",0,0,"MYS"
"3001",12198,"Asia","Southeast Asia","Malaysia","Sarawak",2.11667,109.91667,"","Fringing","Turtle Rock",NA,"",0,0,"MYS"
"3002",12139,"Asia","Southeast Asia","Malaysia","South China Sea",8,113.93333,"Spratly Islands","Atoll","Mariveles Reef",NA,"",0,0,"MYS"
"3003",12193,"Asia","Southeast Asia","Malaysia","Terengganu",2.8,104.16667,"","Fringing","Kerua Bay ( Teluk Kerua )",NA,"",0,0,"MYS"
"3004",12152,"Asia","Southeast Asia","Malaysia","Terengganu",5.74133,103.02033,"Trengganu","Fringing","Pinang Island ( Pulau Pinang )",NA,"",0,0,"MYS"
"3005",12845,"Asia","Southeast Asia","Malaysia","Terengganu",5.63833,103.03333,"Tenggol Island","Fringing","Talang ( Tokong Talang )",NA,"",0,0,"MYS"
"3006",12846,"Asia","Southeast Asia","Malaysia","Terengganu",5.6375,103.03333,"Tenggol Island","Fringing","Burong Island ( Pulau Tokong Burung )",NA,"",0,0,"MYS"
"3007",12847,"Asia","Southeast Asia","Malaysia","Terengganu",5.63333,103.0375,"Tenggol Island","Fringing","Batu Kamundi ( Tokong Kamundi )",NA,"",0,0,"MYS"
"3008",521,"Asia","Southeast Asia","Malaysia","Terengganu",5.03333,106,"Perhentian Islands","Fringing","Perhentian Besar Island",20,"Pulau Perhentian",0,0,"MYS"
"3009",12201,"Asia","Southeast Asia","Malaysia","Terengganu",5.9,102.75,"Redang Archipelago","Fringing","Batu Timbul",NA,"",0,0,"MYS"
"3010",522,"Asia","Southeast Asia","Malaysia","Terengganu",4.33333,100.33333,"Perhentian Islands","Fringing","Perhentian Kechil Island",20,"Pulau Perhentian Island",0,0,"MYS"
"3011",523,"Asia","Southeast Asia","Malaysia","Terengganu",4.41667,100.46667,"Perhentian Islands","Fringing","Susu Dara Island",NA,"Pulau Perhentian Island",0,0,"MYS"
"3012",12200,"Asia","Southeast Asia","Malaysia","Terengganu",5.9,102.75,"Redang Archipelago","Fringing","Dalam Bay ( Teluk Dalam )",NA,"",0,0,"MYS"
"3013",3808,"Asia","Southeast Asia","Malaysia","Terengganu",5.78333,103,"Redang Archipelago","","Redang Island ( Pulau Redang )",NA,"",0,1,"MYS"
"3014",12113,"Asia","Southeast Asia","Malaysia","Terengganu",5.79883,103.06333,"Redang Archipelago","Fringing","Gua Kawa ( Tanjung Gua Kawa )",NA,"",0,0,"MYS"
"3015",12114,"Asia","Southeast Asia","Malaysia","Terengganu",5.79867,103.06333,"Redang Archipelago","Fringing","Gua Kawah Bay",NA,"",0,0,"MYS"
"3016",12080,"Asia","Southeast Asia","Malaysia","Terengganu",5.78283,103.063,"Redang Archipelago","Fringing","Ayer Gemurah",NA,"",0,0,"MYS"
"3017",12148,"Asia","Southeast Asia","Malaysia","Terengganu",5.78283,103.06333,"Redang Archipelago","Fringing","Paku Besar ( Pulau Paku Besasr )",NA,"",0,0,"MYS"
"3018",12173,"Asia","Southeast Asia","Malaysia","Terengganu",5.78283,103.063,"Redang Archipelago","Fringing","Tengah ( Tanjung Tengah )",NA,"",0,0,"MYS"
"3019",12149,"Asia","Southeast Asia","Malaysia","Terengganu",5.7805,103.047,"Redang Archipelago","Fringing","Paku Kechil ( Pulau Paku Kechil )",NA,"",0,0,"MYS"
"3020",12135,"Asia","Southeast Asia","Malaysia","Terengganu",5.77633,103.047,"Redang Archipelago","Fringing","Mak Chantek ( Tanjung Mak Chantek )",NA,"",0,0,"MYS"
"3021",12092,"Asia","Southeast Asia","Malaysia","Terengganu",5.77617,103.047,"Redang Archipelago","Fringing","Bertigi ( Tanjung Bertigi )",NA,"",0,0,"MYS"
"3022",12085,"Asia","Southeast Asia","Malaysia","Terengganu",5.77617,103.047,"Redang Archipelago","Fringing","Bakau Bay",NA,"",0,0,"MYS"
"3023",12123,"Asia","Southeast Asia","Malaysia","Terengganu",5.76633,103.0405,"Redang Archipelago","Fringing","Kalong Besar",NA,"",0,0,"MYS"
"3024",12124,"Asia","Southeast Asia","Malaysia","Terengganu",5.773,103.04367,"Redang Archipelago","Fringing","Kalong Kechil",NA,"",0,0,"MYS"
"3025",12100,"Asia","Southeast Asia","Malaysia","Terengganu",5.76,103.03717,"Redang Archipelago","Fringing","China Tajun ( Tanjung China Tajun )",NA,"",0,0,"MYS"
"3026",12136,"Asia","Southeast Asia","Malaysia","Terengganu",5.812,103,"Redang Archipelago","Fringing","Mak Kepit",NA,"",0,0,"MYS"
"3027",12172,"Asia","Southeast Asia","Malaysia","Terengganu",5.8175,103.00133,"Redang Archipelago","Fringing","Tenak Bay",NA,"",0,0,"MYS"
"3028",12215,"Asia","Southeast Asia","Malaysia","Terengganu",5.76783,103.0345,"Redang Archipelago","Fringing","Panjang Beach ( Pasir Panjang )",NA,"",0,0,"MYS"
"3029",12212,"Asia","Southeast Asia","Malaysia","Terengganu",5.8,103.0445,"Redang Archipelago","Fringing","Dalam Bay ( Teluk Dalam )",NA,"",0,0,"MYS"
"3030",12213,"Asia","Southeast Asia","Malaysia","Terengganu",5.78333,103,"Redang Archipelago","Fringing","Kerma Bay ( Teluk Kerma )",NA,"",0,0,"MYS"
"3031",12214,"Asia","Southeast Asia","Malaysia","Terengganu",5.78333,103,"Redang Archipelago","Fringing","Mak Simpan Beach ( Pasir Mak Simpan )",NA,"",0,0,"MYS"
"3032",12833,"Asia","Southeast Asia","Malaysia","Terengganu",5.60833,103.05,"Tenggol Island","Fringing","Air Tawar Bay ( Teluk Air Tawar )",NA,"",0,0,"MYS"
"3033",12834,"Asia","Southeast Asia","Malaysia","Terengganu",5.6,103.05,"Tenggol Island","Fringing","Batu Chanchang",NA,"",0,0,"MYS"
"3034",12835,"Asia","Southeast Asia","Malaysia","Terengganu",5.60417,103.05,"Tenggol Island","Fringing","Gemok Point ( Tanjung Gemok )",NA,"",0,0,"MYS"
"3035",12836,"Asia","Southeast Asia","Malaysia","Terengganu",5.6,103.06667,"Tenggol Island","Fringing","Timur ( Tokong Timur )",NA,"",0,0,"MYS"
"3036",12837,"Asia","Southeast Asia","Malaysia","Terengganu",5.60833,103.06667,"Tenggol Island","Fringing","Pisang Bay ( Teluk Pisang )",NA,"",0,0,"MYS"
"3037",12838,"Asia","Southeast Asia","Malaysia","Terengganu",5.60417,103.06667,"Tenggol Island","Fringing","Sarang Lang ( Tanjung Sarang Lang )",NA,"",0,0,"MYS"
"3038",12839,"Asia","Southeast Asia","Malaysia","Terengganu",5.61667,103.0375,"Tenggol Island","Fringing","Batu Tokong Laut ( The Highway )",NA,"",0,0,"MYS"
"3039",12840,"Asia","Southeast Asia","Malaysia","Terengganu",5.61667,103.03333,"Tenggol Island","Fringing","Nyireh ( Pulau Nyireh )",NA,"",0,0,"MYS"
"3040",12841,"Asia","Southeast Asia","Malaysia","Terengganu",5.61667,103.05,"Tenggol Island","Fringing","Guarajawali",NA,"",0,0,"MYS"
"3041",12842,"Asia","Southeast Asia","Malaysia","Terengganu",5.625,103.06667,"Tenggol Island","Fringing","Rajawali Reef",NA,"",0,0,"MYS"
"3042",12843,"Asia","Southeast Asia","Malaysia","Terengganu",5.61667,103.06667,"Tenggol Island","Fringing","Api Point ( Tanjung Api )",NA,"",0,0,"MYS"
"3043",12844,"Asia","Southeast Asia","Malaysia","Terengganu",5.60583,103.05,"Tenggol Island","Fringing","Teukair Tawar",NA,"",0,0,"MYS"
"3044",12104,"Asia","Southeast Asia","Malaysia","Terengganu",5.80217,103.03383,"Redang Archipelago","Fringing","Dalam Kechil",NA,"",0,0,"MYS"
"3045",12103,"Asia","Southeast Asia","Malaysia","Terengganu",5.80217,103.03383,"Redang Archipelago","Fringing","Dalam Besar",NA,"",0,0,"MYS"
"3046",12169,"Asia","Southeast Asia","Malaysia","Terengganu",5.803,103.04,"Redang Archipelago","Fringing","Nyatoh point ( Tanjung T. Nyatoh )",NA,"",0,0,"MYS"
"3047",9595,"Asia","Southeast Asia","Malaysia","Terengganu",5.78633,103,"Redang Archipelago","Fringing","Ekor Tebu Island ( Pulau Ekor Tebu )",NA,"",0,0,"MYS"
"3048",9596,"Asia","Southeast Asia","Malaysia","Terengganu",5.78633,103,"Redang Archipelago","Fringing","Lima Island ( Pulau Lima )",NA,"",0,0,"MYS"
"3049",12160,"Asia","Southeast Asia","Malaysia","Terengganu",5.83467,103.0045,"Redang Archipelago","Fringing","Semah Point ( Tanjung Semah )",NA,"",0,0,"MYS"
"3050",12168,"Asia","Southeast Asia","Malaysia","Terengganu",5.82167,103.0275,"Redang Archipelago","Fringing","Gutong Point ( Tanjung T. Gutong )",NA,"",0,0,"MYS"
"3051",12170,"Asia","Southeast Asia","Malaysia","Terengganu",5.81833,103.0275,"Redang Archipelago","Fringing","Tanjung Batu Perpanji",NA,"",0,0,"MYS"
"3052",12115,"Asia","Southeast Asia","Malaysia","Terengganu",5.81117,103.0275,"Redang Archipelago","Fringing","Gua Tong ( Tanjung Tong )",NA,"",0,0,"MYS"
"3053",12112,"Asia","Southeast Asia","Malaysia","Terengganu",5.80833,103.0275,"Redang Archipelago","Fringing","Gua Buaya ( Tanjung Gua Buaya )",NA,"",0,0,"MYS"
"3054",12216,"Asia","Southeast Asia","Malaysia","Terengganu",5.00133,103.00217,"Redang Archipelago","Fringing","Tok Siang Bay ( Teluk Tok Siang )",NA,"",0,0,"MYS"
"3055",12171,"Asia","Southeast Asia","Malaysia","Terengganu",5.747,103.0275,"Redang Archipelago","Fringing","Telaga Batu ( Tanjung Telaga Batu )",NA,"",0,0,"MYS"
"3056",12127,"Asia","Southeast Asia","Malaysia","Terengganu",5.76,103.047,"Redang Archipelago","Fringing","Kerengga Kechil",NA,"",0,0,"MYS"
"3057",12126,"Asia","Southeast Asia","Malaysia","Terengganu",5.76,103.047,"Redang Archipelago","Fringing","Kerengga Besar",NA,"",0,0,"MYS"
"3058",12832,"Asia","Southeast Asia","Malaysia","Terengganu",5.61667,103.06667,"Tenggol Island","Fringing","Tenggol ( Pulau Tenggol )",NA,"",0,0,"MYS"
"3059",12089,"Asia","Southeast Asia","Malaysia","Terengganu",5.7405,103.00133,"Redang Archipelago","Fringing","Baru Berak ( Tanjung Baru Berak )",NA,"",0,0,"MYS"
"3060",12081,"Asia","Southeast Asia","Malaysia","Terengganu",5.7405,103.00133,"Redang Archipelago","Fringing","Ayer Raja",NA,"",0,0,"MYS"
"3061",12130,"Asia","Southeast Asia","Malaysia","Terengganu",5.7405,103.00133,"Redang Archipelago","Fringing","Lelong Bay",NA,"",0,0,"MYS"
"3062",12079,"Asia","Southeast Asia","Malaysia","Terengganu",5.7405,103.00133,"Redang Archipelago","Fringing","Akar Beach ( Pasir Akar )",NA,"",0,0,"MYS"
"3063",12090,"Asia","Southeast Asia","Malaysia","Terengganu",5.7405,103.00133,"Redang Archipelago","Fringing","Batu Manjing ( Tanjung Batu Manjing )",NA,"",0,0,"MYS"
"3064",12137,"Asia","Southeast Asia","Malaysia","Terengganu",5.80217,103,"Redang Archipelago","Fringing","Mak Simpan Island ( Pulau Mak Simpan )",NA,"",0,0,"MYS"
"3065",12094,"Asia","Southeast Asia","Malaysia","Terengganu",5.8175,103.00133,"Redang Archipelago","Fringing","Biola ( Tanjung Biola )",NA,"",0,0,"MYS"
"3066",12091,"Asia","Southeast Asia","Malaysia","Terengganu",5.8175,103.00133,"Redang Archipelago","Fringing","Batu Sauh Bay",NA,"",0,0,"MYS"
"3067",12128,"Asia","Southeast Asia","Malaysia","Terengganu",5.828,103.00133,"Redang Archipelago","Fringing","Lang Point ( Tanjung Lang )",NA,"",0,0,"MYS"
"3068",12178,"Asia","Southeast Asia","Malaysia","Terengganu",5.7405,103.00133,"Redang Archipelago","Fringing","Tumbu Kill ( Tanjung Tumbu Kill )",NA,"",0,0,"MYS"
"3069",12174,"Asia","Southeast Asia","Malaysia","Terengganu",5.7405,103.00133,"Redang Archipelago","Fringing","Tenggara Beach ( Tenggara Pasir )",NA,"",0,0,"MYS"
"3070",12093,"Asia","Southeast Asia","Malaysia","Trengganu",5.61667,103.08333,"Trengganu","Fringing","Bidong Laut ( Pulau Bidong Laut )",NA,"",0,0,"MYS"
"3071",12131,"Asia","Southeast Asia","Malaysia","Trengganu",5.78633,103,"Redang Archipelago","Fringing","Ling Island ( Pulau Ling )",NA,"",0,0,"MYS"
"3072",1260,"Asia","Southeast Asia","Myanmar","",14.08333,97.86667,"Moscos","","Moscos",NA,"",0,0,"MMR"
"3073",7948,"Asia","Southeast Asia","Myanmar","",15.81667,94.78333,"Myanmar (Burma)","","Myanmar ( Burma )",NA,"",0,0,"MMR"
"3074",3558,"Asia","Southeast Asia","Philippines","",15.13333,117.71667,"South China Sea","Atoll","Scarborough Shoal",7.3,"",0,0,"PHL"
"3075",294,"Asia","Southeast Asia","Philippines","",12.05,122.9,"Philippines","Various structure types present","Philippines",NA,"Philippine Archipelago",0,1,"PHL"
"3076",7812,"Asia","Southeast Asia","Philippines","Aklan",11.96667,121.93333,"Panay Island NW","Fringing","Boracay Island",NA,"",0,1,"PHL"
"3077",7813,"Asia","Southeast Asia","Philippines","Aklan",11.9,121.88333,"Panay Island NW","Fringing","Nasog Point",NA,"",0,1,"PHL"
"3078",7814,"Asia","Southeast Asia","Philippines","Aklan",11.945,121.9555,"Boracay Island","Fringing","Crocodile Island",23,"",0,1,"PHL"
"3079",7815,"Asia","Southeast Asia","Philippines","Aklan",11.99833,121.91667,"Boracay Island","Fringing","Yapak",NA,"",0,1,"PHL"
"3080",7816,"Asia","Southeast Asia","Philippines","Aklan",11.995,121.82667,"Boracay Island","Fringing","Bat Cave",NA,"",0,1,"PHL"
"3081",7817,"Asia","Southeast Asia","Philippines","Aklan",11.955,121.92167,"Boracay Island","Fringing","Angol",20,"",0,0,"PHL"
"3082",7818,"Asia","Southeast Asia","Philippines","Aklan",11.965,121.91,"Boracay Island","Fringing","Balabag",NA,"",0,1,"PHL"
"3083",7819,"Asia","Southeast Asia","Philippines","Aklan",11.975,121.94667,"Boracay Island","Fringing","Laurel Island",NA,"",0,0,"PHL"
"3084",7820,"Asia","Southeast Asia","Philippines","Aklan",11.99,121.92333,"Boracay Island","Fringing","Lapuz-Lapuz",NA,"",0,0,"PHL"
"3085",7821,"Asia","Southeast Asia","Philippines","Aklan",11.98833,121.90333,"Boracay Island","Fringing","Punta Bonga ( Guiniuit Point )",50,"",0,1,"PHL"
"3086",7822,"Asia","Southeast Asia","Philippines","Aklan",11.86667,121.88333,"Panay Island NW","Fringing","Buruanga Point ( Batasan Point )",NA,"",0,0,"PHL"
"3087",9170,"Asia","Southeast Asia","Philippines","Albay",13.48867,123.67117,"Lagonoy Gulf","Fringing","Nahulugan",NA,"",0,0,"PHL"
"3088",7692,"Asia","Southeast Asia","Philippines","Albay",13.3,123.8,"Bicol","Fringing","Albay",NA,"",0,0,"PHL"
"3089",3979,"Asia","Southeast Asia","Philippines","Albay",13.13333,123.8,"Albay Gulf","","Sto. Domingo",NA,"",0,1,"PHL"
"3090",4111,"Asia","Southeast Asia","Philippines","Albay",13.5,123.62,"Lagonoy Gulf","Fringing","Joroan",NA,"Luzon",0,0,"PHL"
"3091",4112,"Asia","Southeast Asia","Philippines","Albay",13.49167,123.63167,"Albay Gulf","Fringing","Matalibong ( Bariis )",NA,"Luzon",0,0,"PHL"
"3092",4113,"Asia","Southeast Asia","Philippines","Albay",13.49,123.65,"Lagonoy Gulf","Fringing","Tiwi",NA,"Luzon",0,0,"PHL"
"3093",4114,"Asia","Southeast Asia","Philippines","Albay",13.5,123.66667,"Lagonoy Gulf","Fringing","Potsan",NA,"Luzon",0,0,"PHL"
"3094",4115,"Asia","Southeast Asia","Philippines","Albay",13.49,123.68,"Lagonoy Gulf","Fringing","Visitang Naga",NA,"Luzon",0,0,"PHL"
"3095",4116,"Asia","Southeast Asia","Philippines","Albay",13.47,123.685,"Lagonoy Gulf","Fringing","Bolo",NA,"Luzon",0,0,"PHL"
"3096",4117,"Asia","Southeast Asia","Philippines","Albay",13.46333,123.705,"Lagonoy Gulf","Fringing","Coral Island (Off Tiwi)",NA,"Luzon",0,0,"PHL"
"3097",3977,"Asia","Southeast Asia","Philippines","Albay",13.06667,123.76667,"Albay Gulf","","Legaspi",NA,"",0,1,"PHL"
"3098",7880,"Asia","Southeast Asia","Philippines","Albay",13.15,123.85,"Albay Gulf","Patch Reef","Manito Reef",NA,"",0,0,"PHL"
"3099",4118,"Asia","Southeast Asia","Philippines","Albay",13.38333,123.8,"Lagonoy Gulf","Fringing","San Miguel Island",NA,"Luzon",0,0,"PHL"
"3100",7881,"Asia","Southeast Asia","Philippines","Albay",13.11667,123.85,"Albay Gulf","Patch Reef","Cauit Reefs",NA,"",0,0,"PHL"
"3101",9160,"Asia","Southeast Asia","Philippines","Albay",13.34233,123.71667,"Lagonoy Gulf","Fringing","Cagraray Island",NA,"",0,0,"PHL"
"3102",9161,"Asia","Southeast Asia","Philippines","Albay",13.4575,123.71667,"Lagonoy Gulf","Shoal","Curangon Shoal",NA,"",0,0,"PHL"
"3103",9162,"Asia","Southeast Asia","Philippines","Albay",13.37633,123.85917,"Lagonoy Gulf","Fringing","Dakulang Puro",NA,"",0,0,"PHL"
"3104",9163,"Asia","Southeast Asia","Philippines","Albay",13.292,123.99167,"Lagonoy Gulf","Fringing","Gaba Bay",NA,"",0,0,"PHL"
"3105",9165,"Asia","Southeast Asia","Philippines","Albay",13.329,123.93983,"Lagonoy Gulf","Fringing","Namanday",NA,"",0,0,"PHL"
"3106",9166,"Asia","Southeast Asia","Philippines","Albay",13.41467,123.67083,"Lagonoy Gulf","Fringing","Rawis",NA,"",0,0,"PHL"
"3107",3940,"Asia","Southeast Asia","Philippines","Albay",13.18333,124.08333,"Albay Gulf","Fringing","Rapu Rapu Island",NA,"",0,1,"PHL"
"3108",3941,"Asia","Southeast Asia","Philippines","Albay",13.2,124.06667,"Lagonoy Gulf","Fringing","Babatnon Point ( Babayon )",NA,"",0,1,"PHL"
"3109",3942,"Asia","Southeast Asia","Philippines","Albay",13.23333,124.1,"Lagonoy Gulf","","Rapu Rapu Strait",NA,"",0,1,"PHL"
"3110",3943,"Asia","Southeast Asia","Philippines","Albay",13.23333,124.11667,"Lagonoy Gulf","","Mananao Point",NA,"",0,1,"PHL"
"3111",9158,"Asia","Southeast Asia","Philippines","Albay",13.2345,124.12333,"Lagonoy Gulf","Fringing","Acal Point",NA,"",0,0,"PHL"
"3112",4123,"Asia","Southeast Asia","Philippines","Antique",12.07167,121.35,"Semirara Islands","Fringing","Ilugao",NA,"Semirara Islands",0,0,"PHL"
"3113",7733,"Asia","Southeast Asia","Philippines","Antique",12,121.5,"Semirara Islands","Fringing/Shoal","Semirara Islands",NA,"",0,0,"PHL"
"3114",7734,"Asia","Southeast Asia","Philippines","Antique",12.05,121.38333,"Semirara Islands","Fringing/Shoal","Semirara Island",NA,"",0,0,"PHL"
"3115",7736,"Asia","Southeast Asia","Philippines","Antique",12.2,121.41667,"Semirara Islands","Fringing","Libagao Island",NA,"",0,0,"PHL"
"3116",7735,"Asia","Southeast Asia","Philippines","Antique",12.1,121.58333,"Semirara Islands","Fringing","Sibolon Island",NA,"",0,0,"PHL"
"3117",4119,"Asia","Southeast Asia","Philippines","Antique",12.05833,121.41,"Semirara Islands","Fringing","Sigayan",NA,"Mindoro",0,0,"PHL"
"3118",4120,"Asia","Southeast Asia","Philippines","Antique",12.15,121.15,"Semirara Islands","Fringing","Sabang",NA,"Mindoro",0,0,"PHL"
"3119",4121,"Asia","Southeast Asia","Philippines","Antique",12.01833,121.41833,"Semirara Islands","Fringing","Tiring",NA,"Semirara Islands",0,0,"PHL"
"3120",4122,"Asia","Southeast Asia","Philippines","Antique",12.035,121.35,"Semirara Islands","Fringing","Sigon",NA,"Semirara Islands",0,0,"PHL"
"3121",8948,"Asia","Southeast Asia","Philippines","Antique",11.86667,121.3,"Semirara Islands","Fringing","Panagatan Cays",NA,"Semirara Islands",0,0,"PHL"
"3122",8949,"Asia","Southeast Asia","Philippines","Antique",11.85,121.46667,"Semirara Islands","Fringing","Sibay Island",NA,"",0,0,"PHL"
"3123",8950,"Asia","Southeast Asia","Philippines","Antique",11.98333,121.56667,"Semirara Islands","Fringing","Sibaton Island",NA,"",0,0,"PHL"
"3124",12567,"Asia","Southeast Asia","Philippines","Antique",11.41933,122.02517,"Mararison Island","Fringing","Amihanan",NA,"Visayas",0,0,"PHL"
"3125",12571,"Asia","Southeast Asia","Philippines","Antique",11.3995,122.01183,"Mararison Island","Fringing","Nablag",NA,"Visayas",0,0,"PHL"
"3126",12572,"Asia","Southeast Asia","Philippines","Antique",11.40267,122.03017,"Mararison Island","Platform","Gui-ob",NA,"Visayas",0,0,"PHL"
"3127",12693,"Asia","Southeast Asia","Philippines","Antique",11.42383,122.0265,"Mararison Island","Shoal","Hodlot Reef",NA,"Visayas",0,0,"PHL"
"3128",12694,"Asia","Southeast Asia","Philippines","Antique",11.42117,122.02867,"Mararison Island","Shoal","Nadong Reef",NA,"Visayas",0,0,"PHL"
"3129",12695,"Asia","Southeast Asia","Philippines","Antique",11.418,122.036,"Mararison Island","Shoal","Salangan Reef",NA,"Visayas",0,0,"PHL"
"3130",12696,"Asia","Southeast Asia","Philippines","Antique",11.402,122.02933,"Mararison Island","Shoal","Balabago Reef",NA,"Visayas",0,0,"PHL"
"3131",12568,"Asia","Southeast Asia","Philippines","Antique",11.41667,122.0265,"Mararison Island","Fringing","Kawit",NA,"Visayas",0,0,"PHL"
"3132",12569,"Asia","Southeast Asia","Philippines","Antique",11.41483,122.022,"Mararison Island","Fringing","Talisay",NA,"Visayas",0,0,"PHL"
"3133",12570,"Asia","Southeast Asia","Philippines","Antique",11.41167,122.01833,"Mararison Island","Fringing","Punta Ayo",NA,"Visayas",0,0,"PHL"
"3134",4124,"Asia","Southeast Asia","Philippines","Antique",11.98167,121.385,"Semirara Islands","Fringing","Talisay Reef",NA,"Semirara Islands",0,0,"PHL"
"3135",7983,"Asia","Southeast Asia","Philippines","Antique",11.41667,122.01667,"Panay Island","Fringing","Mararison ( Malalison )",NA,"",0,0,"PHL"
"3136",12565,"Asia","Southeast Asia","Philippines","Antique",11.41483,122.01283,"Mararison Island","Fringing","Layag-layag",NA,"Visayas",0,0,"PHL"
"3137",12566,"Asia","Southeast Asia","Philippines","Antique",11.4175,122.01467,"Mararison Island","Fringing","Gatusan",NA,"Visayas",0,0,"PHL"
"3138",12339,"Asia","Southeast Asia","Philippines","Aurora",15.68333,121.61667,"Baler Bay","Fringing","Dibut Bay",NA,"Luzon",0,0,"PHL"
"3139",12340,"Asia","Southeast Asia","Philippines","Aurora",15.75,121.61667,"Baler Bay","Fringing","Anao Island",NA,"Luzon",0,0,"PHL"
"3140",12351,"Asia","Southeast Asia","Philippines","Aurora",15.76667,121.56667,"","Fringing","Baler Bay",NA,"Luzon",0,0,"PHL"
"3141",12342,"Asia","Southeast Asia","Philippines","Aurora",16.03333,122,"Casiguran Bay","Fringing","San Ildefonso Point ( Cape San Ildefonso )",NA,"Luzon",0,0,"PHL"
"3142",12343,"Asia","Southeast Asia","Philippines","Aurora",16.08333,122.11667,"Casiguran Bay","Fringing","Dunog",NA,"Luzon",0,0,"PHL"
"3143",12352,"Asia","Southeast Asia","Philippines","Aurora",16.23333,122.1,"","Fringing","Casiguran Bay",NA,"Luzon",0,0,"PHL"
"3144",12341,"Asia","Southeast Asia","Philippines","Aurora",16.31667,122.21667,"","Fringing","Casapsapan Bay",NA,"Luzon",0,0,"PHL"
"3145",7781,"Asia","Southeast Asia","Philippines","Bataan",14.31667,120.58333,"Manila Bay","Fringing","Corregidor Island",NA,"",0,0,"PHL"
"3146",7782,"Asia","Southeast Asia","Philippines","Bataan",14.28333,120.63333,"Manila Bay","Fringing","Caballo Island",NA,"",0,0,"PHL"
"3147",9454,"Asia","Southeast Asia","Philippines","Bataan",14.63333,120.31667,"","Fringing","Eman Point",NA,"",0,0,"PHL"
"3148",9455,"Asia","Southeast Asia","Philippines","Bataan",14.63333,120.31667,"","Fringing","Napot Point",NA,"",0,0,"PHL"
"3149",9456,"Asia","Southeast Asia","Philippines","Bataan",14.63333,120.31667,"","Fringing","Pandil Islet",NA,"",0,0,"PHL"
